year,month,day,time,saying
2017,8,22,8,我通常在吃鸡和一些外服游戏时才会用到加速器。 这腾讯给王者搞个加速器是把服务器优化烂到了一个新的境界 还是。。。。。咳咳咳 你们懂得
2017,8,22,18,我终于知道为什么那么多人退环境了
2017,8,21,15,说实话三星note8的双色相头挺蠢萌的
2017,8,20,14,这种事岂能容忍
2017,8,19,19,奥沙利文昨夜淘汰
2017,8,19,16,下雨了 水蒸肉香香香
2017,8,19,19,大妈:R11绝对比小米6要好很多。绝对！左边帅哥:（电话）大伙想个法子，雷总又跑到OPPOVIVO的店里去了。
2017,8,18,16,来自 OnePlus 3T
2017,8,17,16,我他妈偷到塔了！一对十一赢了！赢了！
2017,8,16,20,听李荣浩的不将就 听到中途 忽然想到有一句话可以这样唱 你的泡面太温柔 敢情有葱有香油～ 哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈 笑死
2017,8,14,23,来自 OnePlus 3T (4G)
2017,8,13,8,兄弟 兄弟啊（解救村姑厂妹）ov神机性能差，硬件只值六九八。明星广告一千八，线下销量猛推它，线上水军使劲刷。高价低配性能差，充电摄像使劲夸。人丑自拍手里拿，拍照全靠美颜加。洗脑广告满街打，村姑厂妹全用它。
2017,8,13,8,欣奇兄 让你失望了
2017,8,11,16,朋友朋友朋友
2017,8,11,15,我
2017,8,11,19,患难见真情，我还活着，感谢那些帮助我的人 感谢电信。感谢你们给我活下去的希望。 我的命就是你的命，我的
2017,8,11,13,我回武汉全程旅行社出钱。 爽歪歪
2017,8,10,5,说的好
2017,8,10,5,最右边
2017,8,5,7,我她妈居然上电视了
2017,7,31,0,你们觉得我来四川收获了什么
2017,7,30,7,再见了 武汉！
2017,7,30,22,听完感觉和她走完了这一生
2017,7,28,15,天台东门送君去，去时血满脚下路。
2017,7,28,11,我很欣赏对面的名字
2017,7,26,17,只有聪明人才能看得出来
2017,7,25,10,最近的空间很不平静啊
2017,7,25,19,哈哈哈哈哈
2017,7,25,23,神TM Alan Walker 最带感时
2017,7,25,23,神TM Mitis 最带感时
2017,7,24,23,神TM canvai 最带感时
2017,7,24,8,我真的搞不清楚OPPO和VIVO的那些销售员是怎么拉人买他们的手机的
2017,7,19,12,嗯嗯。 无聊看这段 笑死。
2017,7,17,7,谁以后再说OPPO和一加是一家的。 我亲自拿刀砍谁！
2017,7,10,15,这他妈什么鬼……
2017,7,10,15,来自 iPhone 6s Plus
2017,7,7,19,妈的 十二指溃疡。 什么事都干不了啊
2017,7,6,12,你懂得
2017,7,6,8,为了我们广大人民的健康。 天美。 你还是不要关健康系统了吧。 （自作孽不可活）
2017,7,6,22,能听完的朋友证明一定用过三星的手机 本人note 3
2017,7,2,19,我TM在干嘛
2017,7,2,16,憔悴了。 好玩吗？
2017,7,2,9,Don't I get you
2017,7,1,9,Wherever you will go whenever you will choose. I am with you
2017,6,29,9,你们最好快逃 我活力全开了
2017,6,28,22,你们这群家长啊
2017,6,27,20,老河口
2017,6,26,21,真 三星S8
2017,6,26,18,啊啊啊啊啊啊啊
2017,6,26,21,我是骁龙835
2017,6,25,21,你们肯定发现了什么不对劲的地方
2017,6,21,21,为什么FE 的标志还是note 7
2017,6,21,12,他妈的。 还有个英伟达啊
2017,6,21,11,有钱赶紧去买一加5 oppovivo很垃圾 耀9米6选米6 努比亚17不要买 呃呃呃呃呃。 就说这么多吧
2017,6,21,11,梁都有s8了
2017,6,21,10,我设计的处理器。 有什么问题.
2017,6,21,9,骁龙821的朋友们举起你们的双手。 820也行。 让我这个A9惭愧一下下。
2017,6,20,9,事实证明华为荣耀9的麒麟960依然与V9一般。 这TM就很尴尬了
2017,6,20,7,忽然想到苹果为什么做全面屏。 然后在把指纹识别技术放在苹果的logo上。 事实证明苹果没我聪明
2017,6,19,21,果然晚上看木乃伊才做爽
2017,6,18,10,小汤的木乃伊什么时候上映啊
2017,6,18,19,iPhone 7 plus被收走了我呜呜呜呜呜呜
2017,6,18,8,就拿我手上的6s plus. 来说啊。 A10和A9的实际表现还是有点差距的不过可以忽略
2017,6,18,7,别抄炉石好不
2017,6,17,7,草泥马逼的腾讯
2017,6,17,7,把抄袭业务发展到炉石了。 真特么棒啊 小孙子
2017,6,17,18,带着我心爱的ipone
2017,6,10,5,这个忘加上去了
2017,6,10,5,鹅鹅鹅鹅鹅鹅 ipone7也不怎么样嘛
2017,6,6,10,我每天要上一个恨之入骨的人的课 也是 我妈他妈的为什么要把我送到这里啊啊啊
2017,6,6,9,啊啊啊啊啊啊啊啊啊去去去 那个婊子在我手机上下了这个玩意啊啊啊啊啊啊
2017,6,3,22,哎 只有一个人知道我生日是假的
2017,5,29,11,
2017,5,29,19,杰克船长:你们男人都这样 笑死
2017,5,29,13,怎么60帧 王者 1下载畅玩助手 2把自己的手机易容成三星s7 3在助手里双开王者 4开启高帧率模式 5 60帧流畅王者 你学到了吗
2017,5,28,13,60帧王者荣耀 好爽啊
2017,5,28,7,你们谁知道用第三方软件关闭王者荣耀帧数限制
2017,5,28,13,p10一张照片好大啊
2017,5,28,11,华为P10真的好看的一批
2017,5,28,11,请注意我的设备
2017,5,27,9,好尴尬。 折腾来折腾去。 别人一上来就给了我P10。
2017,5,27,6,要是回古都 我要选杜甫梦回长安结个草庐 大庇天下寒儒要是回古都 我要选杜甫至少我还能写写诗来弄舞 骂骂官府要是回古都 我要选杜甫创作也能到那么高端 被那么多人记住 展开全文
2017,5,27,20,我是TSB，我是不朽的啊！ 让作业洗净一切！ 滋滋啊滋滋（砰砰）。 你胆敢挑战周报社的社长。 朝霞就是力量的化身。 宫苏醒之日 便是你命丧之时。 信仰导学案把。 订正吧 虫子啊。 所有的勤学早都向我敞开扉页。 呃呃呃。想不出来呃了
2017,5,24,19,我明天要拿2500元到外面实体买一个手机。 我该买什么东西好啊
2017,5,24,19,Helix ：母校威武，曾经的管乐团!                  来自 iPhone 6
2017,5,20,21,乡土气息的BGM
2017,5,15,20,浓浓的乡土气息
2017,5,12,21,520好像不是法定节假日吧。 。。。。。。。。。
2017,5,9,19,马屁 这个三星用了不到半年就卡了
2017,5,8,22,啊啊啊。 你居然是这样的局长
2017,5,8,21,徐梦园 (ㄒoㄒ)
2017,5,7,20,ITBT
2017,5,6,18,我如此标准的爆牌贼在你们如此狂野的卡组里面混 Σ(°Д°; (╯°Д°)╯︵ ┻━┻好像恩佐斯是狂野卡组吧
2017,5,6,11,便携式太阳能充电器电池强迫症的治愈者
2017,5,5,10,每次读愚公移山的的英语怎么都会来两段 once upon a time I feel my.......
2017,4,30,9,6月份我的华为P10就到了。 把这部IPone送给一个姓吕的承认错误
2017,4,30,18,妈的。我炉石美传说。 算了 不要错过
2017,4,26,23,我操。
2017,4,24,18,生活过的美滋滋
2017,4,23,21,妈的有兜
2017,4,23,21,我真是搞不懂 为什么有些人开喷我的beats 双动力很爽啊 难道就是因为它现在挂了个苹果的牌子你们就搞它
2017,4,22,10,这这这。 大小刚刚好哈
2017,4,22,8,你说你个16GB有什么用
2017,4,22,22,wireless 对高音的解析能力是真的强 浑浊的低音也非常棒 不过 我感觉这个耳机是专门听小清新和欧美的
2017,4,22,22,补张图 是真的烧了。 可能是图形要太快加载出来。 速度太快了 （在下表示无奈）
2017,4,22,22,你敢信。 这个名叫闪电侠的MOD。 烧显卡啊。 我的1080直飙到110度！！！！！！！！！！！！！！！！ 啊
2017,4,22,22,闪电侠MOD好爽啊只不过容易撞。 （GTA5）
2017,4,22,20,好耳机只会让霉霉的声音更动人。 （难道不是吗）
2017,4,22,20,认识好人真的好。好的会帮你买beats
2017,4,22,15,詹姆斯代着帅呆了 我怎么像个傻逼
2017,4,22,13,秒杀beats X?
2017,4,21,8,"我听资本主义的音乐,打社会主义的碟。 我真的是"
2017,4,19,8,ITBT
2017,4,18,23,气死偶咧！
2017,4,17,19,空心终于来了
2017,4,12,20,这么久才出电台版 ヾ(。￣□￣)ツ
2017,4,9,23,我好孤独
2017,4,8,21,你们都欺负我ヽ(＊｀Д´)ノ
2017,4,8,8,徐梦圆 徐梦圆 徐梦圆
2017,4,8,20,有些音乐是经得过时间的考验的。 还有再跟我谈电子音乐 能不能别谈 电音之王那种垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾垃圾的...
2017,4,8,20,完了 尤宇昂.尤格.萨隆 大导演 来了张冰箱
2017,4,3,20,你们永远猜不到我在做什么
2017,4,3,20,这样才叫写作业嘛
2017,4,3,21,我才刚开始进入你们的世界
2017,4,3,20,有谁知道某泰的好听的歌 耳朵有点急
2017,4,3,20,我已经备好SSD存某泰的歌了
2017,4,2,20,最近我中了此人的毒了 （我能理解了。 哎 为了她还冲了个会员
2017,4,2,9,約束の海       伍々慧
2017,4,2,21,妈的 传说我来了
2017,4,2,10,补张图
2017,3,26,10,16387 我的最高纪录
2017,3,25,9,什么大表哥 什么大导演 在我的一张紫卡面前臣服吧
2017,3,25,17,Fuck you off 草泥马
2017,3,23,22,射死你
2017,3,23,10,有谁有瓦王的把号借我玩一下
2017,3,22,21,好爽 400包31橙可喜可泣
2017,3,19,20,暴雪你他妈是给我面子还是让我打脸啊
2017,3,18,20,带了耳机电音是世界的一部分，可是带了耳机电音就是整个世界啊!!!∑(°Д°ノ)ノ
2017,3,18,19,休息
2017,3,18,11,有意思吗
2017,3,17,11,
2017,3,11,11,China Future bass 爱听不听
2017,3,11,20,真正的爱国者不会理这种说说
2017,3,7,8,和平共处不好吗？
2017,3,6,8,这是什么
2017,3,6,20,我去过这个地方 很美⊙ω⊙
2017,3,5,21,反正韩国有没有我在意的人 炸就炸啊 还是不是 (╯°Д°)╯︵ ┻━┻
2017,3,4,21,妈的 今天本来是黑音一晚的 就是因为重低音耳机被HDK 抢走了
2017,3,4,19,We are the wolfs of the world. But we are not sheep of ourselves.
2017,3,2,21,任天堂说得对 硬件不重要 心情 互动才是最重要的。 2000元左右。 没有中文。建议美版。 （没钱）。 这次才是真正的主掌合一。
2017,2,26,21,
2017,2,19,20,和我一起长大的尼克单反不吹
2017,2,19,8,不行啊 配这个封面不想入非非都难啊
2017,2,18,18,第一次觉得土豆那么好吃感谢自己
2017,2,18,3,最近和某人一起玩炉石
2017,2,16,19,梦境里的两个人啊你逼我
2017,2,15,9,背和弦好难啊
2017,2,11,20,我的PS4Pro 就这样被我包装起来要当礼物送出去了
2017,2,11,20,想玩的我可以借 周末交谈
2017,2,11,20,新年第一次！ 爽到飞起有钱哟
2017,2,10,16,“我们行走在黑白的交界线镜子的边缘”菲斯
2017,2,9,15,自己打字送快乐。。。。其实自己也挺快乐的
2017,2,7,20,皮皮虾我们走！欺人太甚！
2017,2,4,14,面对自然的声音我豪无抵抗力
2017,2,4,9,我的E叔啊
2017,2,4,22,(⊙x⊙;)(⊙x⊙;)(⊙x⊙;)
2017,2,3,22,Σ⊙▃⊙川Σ⊙▃⊙川Σ⊙▃⊙川
2017,2,3,22,说真我想这样答斜眼笑
2017,2,3,22,太爽 吃了一包火鸡面 。。。。。。。。。。。。然后哈斯 嚯斯 哈斯 嚯斯 。。。。。。。。。。。。。。。。。。。。。。
2017,2,3,22,信息 因为我的耻辱2到货了
2017,2,3,22,健康萝卜和转基因萝卜 一个三块一个两块 所以 。。。。。。。。作业没写完 展开全文
2017,2,2,11,不要以为你耳机坏了
2017,2,2,11,妈的 凭什么耻辱2在Steam上只要199元。 。。。。。。
2017,1,30,16,男声版的好磁性
2017,1,29,11,玩英雄的不会连战歌都没听过吧
2017,1,29,13,无比的赞同
2017,1,29,13,花40元戴一堆东西回家总。 请问我是赚了还是亏了
2017,1,28,13,抱不下啦
2017,1,28,11,基年吃鸡无毛病
2017,1,28,19,来自余导
2017,1,28,15,这歌配送我的碟。 哈哈哈哈。 绝配。 不都是战场女武神吗
2017,1,28,15,来战地一。 我让你体验一下 一打六十三
2017,1,28,10,某人新年 送我这张碟是要搞事吗
2017,1,28,10,
2017,1,27,9,这首我最喜欢的圆哥作品 献给大家
2017,1,26,9,新年好好好。快乐
2017,1,26,19,觉得这个人语音像阳光周刊上读题的请自动点赞
2017,1,25,21,好刺激啊
2017,1,25,8,董汉锋你6。
2017,1,25,23,歇一歇有益身心健康
2017,1,25,12,我就冲这 徐梦圆 这个名字
2017,1,23,12,第一次听好评
2017,1,23,10,这种混剪好听的多
2017,1,21,10,满分 满分 满分。
2017,1,21,10,这是空心最好的一首。 我觉得
2017,1,21,12,开始融合
2017,1,20,11,我还能说什么。。。。。
2017,1,20,10,校长在厕所里作死。338。 233333
2017,1,18,18,新年换显卡的走起
2017,1,17,18,尤宇昂：儿子啊
2017,1,14,21,278。 啊C八。 233
2017,1,14,21,我能告诉你它也是百遍循环ma
2017,1,14,18,感觉很棒
2017,1,12,12,转就转
2017,1,11,12,一个人去绿道看看。 出发
2017,1,11,17,赫赫
2017,1,11,18,一个人吃饭好寂寞啊
2017,1,10,18,来谭家（嘉狗）小馆吃个饭
2017,1,10,17,我来了
2017,1,10,20,江城子·挂科一夜复习两茫茫看一句，忘三行路遇友人，脸色皆凄凉视死如归入考场心里慌，手中忙 展开全文
2017,1,9,20,死猪不怕开水烫，考试越近我越浪。 太阳下山明早依旧爬上来，劳资没交作业明天照样嗨。 人有多大胆，复习拖多晚。只要胆子大天天寒暑假。  嘿
2017,1,9,20,厉害了
2017,1,9,23,好久才发现 呵呵呵
2017,1,5,23,喜欢的人新做的house 希望我喜欢
2017,1,2,22,你写的歌每一首歌都能进我的百倍循环 Music
2017,1,1,21,这就不要怪我了
2017,1,1,17,心得=自己的忏悔+赞颂老师
2016,12,30,18,我不快乐就罢了你们不要不快乐
2016,12,30,2,真人对战、组团开黑，贪吃蛇大作战上线对战模式，大兄弟们快来互相伤害啊！       贪吃蛇大作战，全新玩法，等你来挑战！
2016,12,30,20,Game over …
2016,12,30,20,好暖心
2016,12,28,20,作业不在量多 而在精 俊豪曰：老子日你血妈……
2016,12,28,20,你知道我要干些什么
2016,12,28,21,开始礼貌着，和店员说了声谢谢，阳光，突然开始耀眼。感觉快要离旋，待我睁开了眼。发现我正抱着，抱着我的吉他。在太空上歌唱，唱给地球月亮和太阳听。星光，突然开始……
2016,12,28,21,第三段是我写的 啊啊啊啊啊啊啊啊啊啊啊啊啊啊
2016,12,28,20,我的天
2016,12,26,20,就算我们学校放这类 那烂音响估计不带感
2016,12,26,19,小心眼睛被烧坏
2016,12,26,21,换回苹果的感觉真好
2016,12,26,21,晨跑神曲 感觉整个世界都是我的
2016,12,26,21,你睡觉的时候在干嘛我都在。。。。
2016,12,25,21,你们谁赞助我买地平线黎明时分
2016,12,20,21,呵呵
2016,12,20,16,300多块 买了不亏。 感动的要死。 （女主和男主永远都不会见面
2016,12,20,22,学了一课盒子鱼，~还能抽奖赚外教课！       学英语，盒子鱼。每个人都能和世界交谈
2016,12,20,22,学了一课盒子鱼，~还能抽奖赚外教课！       学英语，盒子鱼。每个人都能和世界交谈
2016,12,20,22,学了一课盒子鱼，~还能抽奖赚外教课！       学英语，盒子鱼。每个人都能和世界交谈
2016,12,20,21,我在BOXFiSH学英语，今天又学了204个词义，感觉棒棒哒～       我在学霸之路上越走越远，你不来比划比划？
2016,12,18,21,这比
2016,12,18,21,TITAN X 人民币 8000左右                 TITAN Z 人民币 25000左右               卡皇1080ti 6000左右                                     你想买哪一个呢      骚年做梦吧！                                                                 来自 SAMSUNG                                                                         上传4张照片/视频到《手机相册》
2016,12,18,21,Battle To Victory haha ya
2016,12,18,20,志。 艾克的第二十六枚五杀
2016,12,17,17,有没有看到你认识的三中老师啊
2016,12,15,9,二班的同学们。 这道题彭老师讲过。
2016,12,15,9,怎么可能
2016,12,15,22,这么萌的数学老师 （想想童童你可以走了）
2016,12,15,21,我的同学表情包已经有了祝 蓠（打不出来） 崇 张陈 王
2016,12,15,21,祝我不认识你
2016,12,14,21,我妈手机用的是最老版的qq 不知道我分享的音乐你们放不放的出来
2016,12,14,21,oh you ~you make it all worth
2016,12,14,23,史上最强答题卡
2016,12,14,22,从没见过玩个守望还能把手柄按废的人 （在下幼儿源）
2016,12,14,22,天哪 Tobu :我的电音被你们玩坏了还是那么好听
2016,12,14,21,挂长帅脸没毛病
2016,12,11,21,现在想一想其实中国其实也是有很多杰出的游戏工作室 他们虽然还没有顽皮狗 SG 暴雪 育碧……那么成熟 但是他们在学习在思考 劲量创造 而不是抄袭或收购游戏 （我怎么又想吐两句腾讯，还有韩国的麻瓜垃圾死不要脸的工作室们）
2016,12,11,21,关于个人的眼光：如果如有要玩游戏 一定要买微软的Xbox one 或任天堂的 这样她会觉得你比游戏机要好玩 如果换了索尼那就不好了 她会觉得游戏比你好玩 （电脑技术人员请闭眼）
2016,12,10,15,咸水直滴
2016,12,10,8,明明GTX1080Ti降了几百多 GTXtitanX却还是那个高价。 （在下表示我用AMD Radeon。 约是上两个的二分之一。 4K分辨率。 60贞。 约为泰坦的功率）
2016,12,10,22,只有同组人员才看的懂
2016,12,10,21,对不起给各位小狮子丢脸了
2016,12,10,21,跟着我。 期待
2016,12,10,21,我从来都不怕自己喜欢的音乐人被吐 也不会喜欢其他的粪坑。 有时候还会找到几个自己的同类。 Everybody sing a song!
2016,12,10,21,新星
2016,12,10,21,xin
2016,12,10,21,啊哈哈哈哈哈哈哈 再也不用今天中午到我那去了
2016,12,10,18,买点电脑的时候。 一定买独装机。 也就便宜2000多吧
2016,12,10,18,我就是要把腾讯吐的像狗
2016,12,10,18,充两个火麒麟。 秒懂的转走
2016,12,10,18,电脑配置低的推荐一款。 红色管弦队2
2016,12,10,18,我的小舅看我玩使命11。 说：“这是模仿CF的吧。” 不要问我为什么我把他打了一顿
2016,12,10,17,一看就是比CF的画质还要低
2016,12,10,12,还可以
2016,12,9,12,这一排耳机每个都1000起步。 不活了
2016,12,9,11,开开心心收个房
2016,12,9,23,以前在PS2和某人一起玩最终幻想15渣渣版时感觉诺克特时感觉他好丑 现在在PS4Pro 上玩最终幻想15终极版是感觉他又变得好帅1
2016,12,9,23,套套已上线
2016,12,9,23,心疼梦圆和panda 两个人一起撑起大天朝的电音啊
2016,12,9,22,妈的以前习惯了用老机子30贞 现在处理器多了几百个浮点运算后 稳定70贞 超小延迟后 。。。。。。。。。。。。。。。我居然身败名裂 （那么问题来了 谁把我老机子借走了）
2016,12,5,22,最喜欢的每日一推
2016,12,5,22,你们对任天堂新出的switch 有什么看法
2016,12,5,21,有人问我怎么买PS4 现在给他答案 画质简直无敌 稳定70贞愉快玩耍
2016,12,4,20,为什么人人都觉得我装 我只是爱玩游戏而已啊
2016,12,3,15,王广兴
2016,12,3,16,处理器一股烧焦的味道
2016,12,3,20,所有想要的签名啊
2016,12,3,19,免费游戏包。 谁要
2016,12,3,19,谁说我搞不到美国货。
2016,12,3,11,真人对战、组团开黑，贪吃蛇大作战上线对战模式，大兄弟们快来互相伤害啊！       贪吃蛇大作战，全新玩法，等你来挑战！
2016,12,2,11,用电视玩就是爽
2016,12,2,9,做个鬼的俄国汤
2016,12,2,22,幻想必备
2016,12,2,22,“当其他人盲目追寻真相时，记住，万事皆虚。。。。。。。。。。 当其他人被道德和法律束缚住时，记住，万事皆允。。。。。。。。...
2016,12,2,21,这算重拾就爱吗？
2016,12,2,21,老污龟什么GAY
2016,11,26,21,抖就抖兄弟别怕
2016,11,25,20,独自用垃圾电脑打论文（有大神多多指点）
2016,11,25,9,以前的游戏画质与现在对比呵呵
2016,11,20,20,fighting
2016,11,19,20,其实吧2000多的耳机和700的耳机（音质高）没什么太大的差别 但是我用我妈耳机听歌时 醉了（卧槽，就这狗屁玩意儿还陪叫耳机 ？）
2016,11,13,8,今天玩最终幻想15的时候显示屏炸了
2016,11,12,11,本人已死，有事烧纸，小事招魂，大事挖坟..........
2016,11,12,18,我需要4个
2016,11,11,13,请羽凡吃饭
2016,11,11,11,搞事情
2016,11,11,23,早晨打游戏
2016,11,11,22,最终幻想15的BGM都很带感的
2016,11,11,22,高压搞 高压搞。 事情 事情 事情 高雅搞
2016,11,11,22,这个事情搞得带感
2016,11,11,22,什么鬼烂曲子
2016,11,11,22,别问我为什么要拍这个
2016,11,11,22,别问我这是什么时候拍的
2016,11,11,22,我没有隐藏版的
2016,11,10,22,搞事情不解释
2016,11,10,7,虽然我要在11.11看最终幻想10 但是我呜呜呜呜呜呜
2016,11,10,21,啊啊。 美味的泰坦冰激凌。 GM200的芯片在我的嘴里融化。 80亿个晶体管在我的嘴里跳动。 啊啊啊啊啊啊～～～～～～
2016,11,10,21,过了一会儿 我来吃我双层汉堡。 最顶层的是美味的AMD显卡。 显卡中的冷凌器甚是美味。在我的嘴里十二核处理器不停的旋转 蓝光光盘虽然不好吃但是为了健康我还是吃了.......
2016,11,10,21,床上的美好
2016,11,10,17,死了
2016,11,9,11,视死如归
2016,11,9,9,最终幻想15的剧情就是。 两个不良少年和两个黑社会的一起去浪世界。 还有一个公主
2016,11,9,19,安安稳稳下游戏
2016,11,9,19,为什么没人加我的派对
2016,11,9,19,我在PS上开了个派对 密85123520250 游戏 战地1 星球大战前线 初音未来歌姬计划 神秘海域4 使命召唤13 就问来不来
2016,11,9,19,坐等我的双层汉堡
2016,11,8,18,搞完事情了
2016,11,6,17,我要搞事情
2016,11,6,19,这歌和最终幻想15绝配
2016,11,6,21,大爱。 最终幻想。
2016,11,6,21,怎么感觉自己花4000多块钱 买了一个双层汉堡
2016,11,5,7,看别人玩的起劲 截个图
2016,11,5,7,啊啊啊错过了 错过了 错过了。 啊啊啊啊啊啊
2016,10,30,14,一个自以为是王子的 幻想圈 傻子
2016,10,30,14,《最终幻想15》怎么办。我想要终极版
2016,10,29,13,【王者荣耀】圆我智慧之梦       周年庆福利爆棚，我获得了大量奖励，邀你一起来圆梦！
2016,10,29,9,对不起。 我更偏向于。暴雪。 EA。 育碧。 和EG爸爸
2016,10,22,19,那么问题来了 我是听了什么歌 才知道这个人的呢
2016,10,22,19,徐梦圆是谁？
2016,10,22,14,我已中毒有点方，快来老戴在此的直播间救我，房间名“一战 一战 周末愉快”！房间号：216352  来自#斗鱼直播平台#全球领先的综合直播平台！       老戴在此开播了，快来围观吧~
2016,10,22,10,刺客们注意 2017年7月 出刺客信条.帝国。他将2代与3代的操作系统和在了一起。 将黑鸦 兄弟会 小弟 大型群众事件和在了一起 这次取消了枭雄的双人系统。 事实证明等两年出一部完美的作品还是可以的 （总比1年满是BUG的大革命要强。 但是大革命是最带感的一部）
2016,10,22,10,成功预定使命召唤13无限战争版PS4Pro。 .............谁让我是个手柄 脑残。 （看门狗2 顽皮狗推荐的首款主机居然不是PS4pro）。 啊啊 谁让微软是美国的。 为索尼尘埃
2016,10,22,10,讲道理各位我是在钟家村大厦的垃圾桶捡的。 有没有人和我是邻居
2016,10,21,9,妈蛋 妈蛋 妈蛋。 我的北风神龙呢？？！ 一群GAY 一群.一群..一群........... （默默地塞一把狗粮）
2016,10,21,9,对不起。 散光500度。 自己脑补吧！ZZ
2016,10,16,19,（−＿−；）（−＿−；）（−＿−；）
2016,10,16,18,妈蛋
2016,10,16,7,沉迷电音，无法自拔.........
2016,10,15,7,新耳机到了 颜值可以 就是音质比不上以前的音魔。 （至少在奶奶家可以听歌了）
2016,10,15,6,细细品味。 你会发现。 每一段旋律都代表了唐朝的每一位皇帝的朝政兴衰。
2016,10,15,21,为毛我一老司机是狮子
2016,10,15,20,我们的京剧也是屌
2016,10,15,15,Rally the Heroes (选择你的英雄）
2016,10,15,15,妈的臭嗨
2016,10,15,13,张陈羽凡
2016,10,15,9,圆哥的中式毒品
2016,10,14,8,Chinese tropical house
2016,10,14,8,我到底黑了刘昂的几支笔。..........刘昂这很分贝
2016,10,14,22,老师 你是不是知道羽凡
2016,10,11,20,我能换个南瓜头嘛
2016,10,11,19,歪果仁做的浓浓的中国风
2016,10,7,19,带感就两字 我只说一次
2016,10,7,19,张陈羽凡
2016,10,6,13,妈蛋。 别跟我说球王。
2016,10,6,13,新电脑 新电脑 新电脑
2016,10,6,15,妈的手残了一下下
2016,10,6,14,空山新雨后，冻住不许走。垂死病中惊坐起，正在前往努巴尼。东风不与周郎便，正在占领目标点。庄生晓梦迷蝴蝶，流金哇啦雅酷咧。僵卧孤村不自哀，造的起也砸的坏。莫笑农家腊酒混。发现敌人传送门。月明星稀，天降正义。山不在高，午时已到；水不在深，在这停顿。枯藤老树昏鸦，死吧死吧死吧。
2016,10,6,12,呵呵
2016,10,5,10,妈蛋。 今天早上听了一早上的日系男女对唱。 现在心都是软的
2016,10,3,9,一份提纲摆在眼前。我却无从下手
2016,10,3,16,新手机壳以上线
2016,10,3,12,去哪不重要 重要的是和谁在一起
2016,10,2,12,我要开大了：啊啊啊旋转不跳跃 呆呆呆！
2016,10,1,12,洋姐终于结婚了
2016,9,30,11,一个在意你的人，会看你平时在看的，想你平时会想的，做你平时在做的，然后和你分享他的感受。也许过程中你们对一些问题的看法会有分歧，矛盾，难以妥协，甚至你会厌恶对方对你的指手画脚。但要记得，正因为这个人一直和你在一起，才会和你有这些争论。有不同的观点不怕，就怕无话可说。 （来自三级作家 展开全文
2016,9,30,10,在问题出现的那一瞬间，一定要控制好自己的情绪，不要发火，不要偏激，不要说出什么过激的话，要懂得忍耐。忍耐不是为了让你不去处理这件事情，而是为了避免在情绪失控的情况下，干出什么让自己丢脸的事情。以后你就会知道，生活中真的没有几件事情是值得我们搭上礼貌，教养，人品和格局的。 （喜欢你对 展开全文
2016,9,25,20,有些压力总是得自己扛过去，说出来就成了充满负能量的抱怨。寻求安慰也无济于事，还徒增了别人的烦恼。而当你独自走过艰难险阻，一定会感激当初一声不吭咬牙坚持着的自己。加油。
2016,9,15,20,坚持下去，记忆永不褪色！
2016,9,15,6,妈呀
2016,9,5,8,火影的OP。 （炸吊了）
2016,9,5,7,快乐每一天
2016,9,3,20,你开心，我随意！
2016,9,3,20,同为天涯沦落人
2016,9,3,19,还是那句话。 吃饭睡觉玩游戏
2016,8,31,11,你开心，我随意
2016,8,31,8,我为什么这么喜欢 李荣浩和薛之谦呢
2016,8,31,10,吃饭睡觉 玩游戏
2016,8,28,10,自己脑补出那幅画有多难。 (又是葱）
2016,8,26,9,呵呵
2016,8,25,13,这歌BGM听的我都不想打守望了
2016,8,25,7,这样真的好吗
2016,8,25,11,要说我最喜欢的三位DJ这三人是首选
2016,8,25,10,音乐公司拳头，电音公司暴雪。
2016,8,24,9,所以到底是什么
2016,8,24,8,胡磊在做骚！呼呼呼 ！ 胡磊在做骚！呼呼呼！ ...............................
2016,8,23,9,一入电音深似海，此生抖腿改不了
2016,8,23,7,Mitis爱大主题
2016,8,23,13,听了这首歌想到的第一句话尽然是：来啊互相伤害啊！！！
2016,8,21,13,从找个性音乐这一方面可以看出QQ就是个渣渣。 （小伙子到云村来吧）
2016,8,21,13,其实我可以用爱奇艺 （但毅然决定土豆
